popsize,avgemployers,unemployed,avgsalary,livarea,invests,factoriescap,conscap,consnewareas,retailturnover,foodservturnover,lat,lon,saldo
0.033467075981582536,0.018982505491080184,0.007611695589086535,0.1504087693451436,0.31492563900640425,0.0028311356003510955,0.0002335443710087,0.0013608688982343644,0.0011645774801745884,0.014153905451084824,0.006032962249175933,0.6937746509529035,0.2226148154961563,0.007879668208211312
0.03531796664642008,0.02362550674470866,0.016118310883704547,0.29553438714613456,0.45782867672941785,0.007819616025541543,0.017333147006161852,0.014901700367648221,0.007517716326362734,0.011511545819194939,0.007128588940882308,0.8604112944059282,0.18324110801786975,0.0019980310676768224
0.04409907148132519,0.06407757080600074,0.009063728161419737,0.2571971826051801,0.31510892503186094,0.007585911146401121,0.02161328445616756,0.004915618507650637,0.0037084824426898695,0.04661007498308319,0.017983441979561265,0.6947476672688737,0.22545383157481455,-0.005234795414965696
0.02629548788123848,0.0179110231349417,0.009344789656223089,0.26191872721576936,0.4146681492904595,0.005375310328119705,0.015226765972352355,0.00023402056316543587,0.0002204151791617,0.0052179979848195925,0.00046041022958,0.8615771404489888,0.1860843937803627,0.00024344383033271847
0.05588840752686354,0.05922988550355554,0.007353791444023093,0.19525867674932607,0.31723446201824634,0.008769193063881941,0.021123295901992092,0.007654891228376006,0.0007419281820515659,0.05274903131146483,0.022316432177479355,0.6957628774900477,0.22579709684466376,-0.0030090592051205626
0.04427915333368639,0.04946484705375544,0.0071965020601919725,0.19459891563007176,0.35173695189129384,0.02327528779203131,0.04467347090465048,0.0017918824280364917,0.005864585271055853,0.04058980663585519,0.006592951003417426,0.6837556974328125,0.22085529276117827,-0.010204676152890767
0.025046175148670906,0.014602151809102862,0.003772967906867297,0.17122437978605567,0.3155337657591654,0.010520661651456903,0.0031706127104219693,0.0013506192906385106,0.0010429690185633257,0.011305961154502542,0.004800123038459328,0.6952816856836003,0.22396407192720716,0.010212948783569499
0.13183236969320544,0.06455558834130555,0.017220653852755972,0.31718963466210787,0.36129666169320873,0.010324951984359322,0.023372227048742644,0.018652078071265885,0.011322172912494984,0.022630490673746687,0.0065203068648540755,0.8571303366140008,0.1745994864891713,0.001423110082462999
0.031760462979088785,0.024350508419671985,0.021758484641071732,0.2756721953587035,0.4777936566175412,0.006940394735310796,0.021336292955271376,0.004477639812928856,0.005481435157662818,0.006892431186406867,0.014285795075432362,0.8619332123836104,0.18680115507738712,-0.0008237436133413586
0.041246186982234215,0.06274650936774841,0.008939223971117202,0.2521881381040091,0.3230093300411749,0.00738946586701727,0.021162413654465924,0.005519471240208929,0.004913283522048173,0.043422849721925665,0.01956352114238138,0.6928060500647639,0.2259253145052703,-0.008075216342827755
0.032874780950767915,0.01922859833935956,0.00744026007903534,0.2772346859526607,0.35224485976009623,0.00877587399519608,0.013628959557838632,0.0023060182851618915,0.003552153695564635,0.00740969833015177,0.0035962061447034023,0.8598080420699127,0.183091812800997,0.010260956145077636
0.1514517716535433,0.07307043226752338,0.022500619281362537,0.2978234683442708,0.3642846521101085,0.008350638062790565,0.05567408569565971,0.005620297165500118,0.025451984237490406,0.04755539393390422,0.00465858346045866,0.8514509425226381,0.1691138767341048,0.0030326588129569844
0.0250196592573938,0.024903829264003013,0.013264633466908612,0.29849481155020613,0.5234195402298851,0.008953006636729847,0.021685677094530138,0.004627712426527035,0.0005409355244559658,0.002126060201676475,0.002412076660977945,0.8605753537558389,0.18103597418253445,0.004777057985152901
0.052018360733427645,0.05632701965234655,0.006142304187326635,0.2686776334939237,0.31687928768386997,0.025684864103390475,0.05601128455834958,0.006219817602903443,0.00795847143735949,0.045002918375005925,0.017052052099108296,0.6833172029670297,0.2203208671312785,-0.008348659376339492
0.03732187661910855,0.04415745947156603,0.008616360533190655,0.17208114209703512,0.40680235956775035,0.005800037765674846,0.012840609859164076,0.0014954162576257118,0.0029386438520375736,0.010666631269120768,0.004879060878119007,0.6955890505718845,0.22487257981530054,-0.005559353890832985
0.12999662317539648,0.08078353595573703,0.028671312674865338,0.2815544733508863,0.49527206091766907,0.01240850465186909,0.06462293535950159,0.0037929521576984685,0.026958026516597632,0.0381438927119965,0.010434193449394825,0.8653831423035204,0.16849603858971213,0.029996810380315236
0.1266047070006583,0.0869399838105015,0.023492191559957132,0.3209626661205809,0.428826707467017,0.0333512343683963,0.06997660186596072,0.00622063686000893,0.034258799172963594,0.05791409605212705,0.006272911727105212,0.867020950539436,0.16477695024554131,-0.00528409697168409
0.03347195249767643,0.018246562907096916,0.00747285547372814,0.22300019788274136,0.41857657005098375,0.013590862018749043,0.015459327367889025,0.008962306468510924,0.006200929391649157,0.007806178437448234,0.01007956344277889,0.857134449425543,0.1819280899903812,-0.007600273216031434
0.05552221737220299,0.05740464907381004,0.005921850511898215,0.27393956233305655,0.38200070137952524,0.03269660348625198,0.0207386114182134,0.005076210055143744,0.007169170711187548,0.03984973103260036,0.00582142778684629,0.8516169835331621,0.17179727127376107,-0.03298953387539087
0.033566615208395365,0.014068582084159557,0.007410091273285523,0.1470117703255811,0.2873563218390805,0.0038318563599066416,0.010004131033331573,0.0016223375256873653,0.003764999794178436,0.010433955187850756,0.004389732710973449,0.6908435261517499,0.22308585860715205,-0.012691049288332836
0.03872860755307479,0.02365146084647689,0.014249438541878223,0.19632884844379767,0.4285742273656437,0.00743287780397313,0.01743239474138208,0.013245837285695082,0.008314697157735227,0.01110484472036908,0.005658787316375607,0.8609086399826621,0.1780341385058502,0.0004556498364025373
0.03347706642453943,0.022333932327973045,0.017247591894065627,0.20210817500591208,0.46138942286782536,0.006989825511790877,0.019997210450266548,0.01459779730045876,0.008261352526512757,0.00840045103864092,0.016699905041627088,0.8609340491608993,0.18366484043433698,-0.00011995957289133181
0.04352132655348515,0.021192552457133293,0.008646994374509637,0.17718793884972714,0.31950114596070445,0.005522405712422783,0.010418327630258049,0.002474659124626681,0.003469433243215132,0.030177406490532438,0.00675339074957386,0.691810138726913,0.22319635678549277,-0.007939277602328315
0.05113609323048111,0.0640189569635335,0.017118463103618965,0.2344979709804313,0.3283257224804298,0.008860971780222882,0.020715885071304223,0.005715678168632325,0.003463083187966149,0.058427848952192954,0.022139166508551602,0.6930446342072382,0.22415435499784825,-0.003365457197584816
0.03226579189093575,0.025142485822353414,0.014102152524206853,0.2902974447475223,0.3528974221326225,0.008594579917015427,0.01300442267751446,0.0060627722711854085,0.017148422146038286,0.007652699148060053,0.01540264571773558,0.8559899442954231,0.16939649034319046,0.0010216606800776996
