popsize,avgemployers,unemployed,avgsalary,livarea,invests,factoriescap,conscap,consnewareas,retailturnover,foodservturnover,lat,lon,saldo
0.029954855821168733,0.01663976409961082,0.005252143984516284,0.18650928831716485,0.37090123187499424,0.008537116761689537,0.007388938865418722,0.0013716039146945721,0.0031922296495142132,0.012875275928062958,0.005907161987661409,0.6945091206438732,0.2259253145052703,1.0
0.11598278164445613,0.06888601417105471,0.007652058567960233,0.2126102445773031,0.42971249490383595,0.01116165790325554,0.053001567307061195,0.002842274121881413,0.005395281896776649,0.028661875379435785,0.0056057855595650794,0.8613848524067396,0.17301411031692443,1.0
0.11942298757325427,0.08529290237347693,0.013451636283036706,0.3017970831427495,0.454184235386217,0.010306287071576253,0.05927307854814293,0.003443856246917199,0.01306301969037332,0.032756468872550994,0.006438273390822135,0.8705309249944618,0.16459632422390724,0.0
0.12606911230534118,0.08042868612300567,0.014364860627640287,0.338404078295486,0.421223217765122,0.03426359918177416,0.07611651153360288,0.016542935121026583,0.014342405735203253,0.042200194331763134,0.001863510998400036,0.8678140470198497,0.16056127864726816,0.0
0.03564325185958128,0.020422291236051864,0.00657391185505977,0.18696091725651323,0.3679733599665501,0.007639864978356991,0.013646081943722622,0.005574749308089672,0.002588516984347671,0.037038583980416095,0.0071588836230569546,0.6961738524463466,0.22504682651054517,0.0
0.049796169956055146,0.051913020449778864,0.010591021433612107,0.1994076788210712,0.33720519785017944,0.024533419060131085,0.027139597302279293,0.005077141383432028,0.007254484280139208,0.04206264512761349,0.011162538642572937,0.6823375658480465,0.22090793788365112,0.0
0.08461930434560894,0.07454374380307549,0.09240027712313606,0.27398917123665584,0.3646208652750132,0.033113174720569793,0.05340476588626408,0.0060329856342161755,0.022173342344277574,0.06746545720446838,0.011285923234381176,0.8611426690013153,0.1695088440052323,1.0
0.03055187152163645,0.01664742814364075,0.007410552317201103,0.16879581976693858,0.3340100925629964,0.004102494434842938,0.0029145497860248587,0.0023864071737910403,0.00284667439195202,0.017783229785348156,0.005464735743167264,0.6927307820484634,0.22552347093225877,1.0
0.05295922751740395,0.059857243130526455,0.009738936429707131,0.205374723907362,0.32401860503297814,0.021395711757044335,0.027156784176996292,0.013549857819433938,0.006927505577421266,0.048275447877685285,0.0180817569168636,0.6859156053993227,0.22183972907145189,0.0
0.03857312917215489,0.023441169217469894,0.015242086207441446,0.2090929604859077,0.4668641321619675,0.005561361054692649,0.023100327264793843,0.0033768099960226478,0.003746650042950156,0.01475963466092485,0.0021370818710219905,0.8614373545593133,0.18729622025000303,0.0
