oktmo,name,year,inflow,whereabouts
41603000,Бокситогорский муниципальный район,2015,1749.0,"Миграция, всего"
41603000,Бокситогорский муниципальный район,2015,1389.0,В пределах России
41603000,Бокситогорский муниципальный район,2015,592.0,Внутрирегиональная
41603000,Бокситогорский муниципальный район,2015,797.0,Межрегиональная
41603000,Бокситогорский муниципальный район,2015,360.0,Международная
41603000,Бокситогорский муниципальный район,2015,328.0,Со странами СНГ
41603000,Бокситогорский муниципальный район,2015,32.0,С другими зарубежными странами
41603000,Бокситогорский муниципальный район,2015,1157.0,Внешняя (для региона)  миграция
41603000,Бокситогорский муниципальный район,2016,1702.0,"Миграция, всего"
41603000,Бокситогорский муниципальный район,2016,1400.0,В пределах России
41603000,Бокситогорский муниципальный район,2016,648.0,Внутрирегиональная
41603000,Бокситогорский муниципальный район,2016,752.0,Межрегиональная
41603000,Бокситогорский муниципальный район,2016,302.0,Международная
41603000,Бокситогорский муниципальный район,2016,285.0,Со странами СНГ
41603000,Бокситогорский муниципальный район,2016,17.0,С другими зарубежными странами
41603000,Бокситогорский муниципальный район,2016,1054.0,Внешняя (для региона)  миграция
41603000,Бокситогорский муниципальный район,2017,1701.0,"Миграция, всего"
41603000,Бокситогорский муниципальный район,2017,1381.0,В пределах России
41603000,Бокситогорский муниципальный район,2017,594.0,Внутрирегиональная
41603000,Бокситогорский муниципальный район,2017,787.0,Межрегиональная
41603000,Бокситогорский муниципальный район,2017,320.0,Международная
41603000,Бокситогорский муниципальный район,2017,311.0,Со странами СНГ
41603000,Бокситогорский муниципальный район,2017,9.0,С другими зарубежными странами
41603000,Бокситогорский муниципальный район,2017,1107.0,Внешняя (для региона)  миграция
41603000,Бокситогорский муниципальный район,2018,1620.0,"Миграция, всего"
41603000,Бокситогорский муниципальный район,2018,1357.0,В пределах России
41603000,Бокситогорский муниципальный район,2018,632.0,Внутрирегиональная
41603000,Бокситогорский муниципальный район,2018,725.0,Межрегиональная
41603000,Бокситогорский муниципальный район,2018,263.0,Международная
41603000,Бокситогорский муниципальный район,2018,256.0,Со странами СНГ
41603000,Бокситогорский муниципальный район,2018,7.0,С другими зарубежными странами
41603000,Бокситогорский муниципальный район,2018,988.0,Внешняя (для региона)  миграция
41603000,Бокситогорский муниципальный район,2019,1547.0,"Миграция, всего"
41603000,Бокситогорский муниципальный район,2019,1295.0,В пределах России
41603000,Бокситогорский муниципальный район,2019,577.0,Внутрирегиональная
41603000,Бокситогорский муниципальный район,2019,718.0,Межрегиональная
41603000,Бокситогорский муниципальный район,2019,252.0,Международная
41603000,Бокситогорский муниципальный район,2019,243.0,Со странами СНГ
41603000,Бокситогорский муниципальный район,2019,9.0,С другими зарубежными странами
41603000,Бокситогорский муниципальный район,2019,970.0,Внешняя (для региона)  миграция
41603000,Бокситогорский муниципальный район,2020,1513.0,"Миграция, всего"
41603000,Бокситогорский муниципальный район,2020,1242.0,В пределах России
41603000,Бокситогорский муниципальный район,2020,571.0,Внутрирегиональная
41603000,Бокситогорский муниципальный район,2020,671.0,Межрегиональная
41603000,Бокситогорский муниципальный район,2020,271.0,Международная
41603000,Бокситогорский муниципальный район,2020,267.0,Со странами СНГ
41603000,Бокситогорский муниципальный район,2020,4.0,С другими зарубежными странами
41603000,Бокситогорский муниципальный район,2020,942.0,Внешняя (для региона)  миграция
41603000,Бокситогорский муниципальный район,2021,1474.0,"Миграция, всего"
41603000,Бокситогорский муниципальный район,2021,1156.0,В пределах России
41603000,Бокситогорский муниципальный район,2021,557.0,Внутрирегиональная
41603000,Бокситогорский муниципальный район,2021,599.0,Межрегиональная
41603000,Бокситогорский муниципальный район,2021,318.0,Международная
41603000,Бокситогорский муниципальный район,2021,310.0,Со странами СНГ
41603000,Бокситогорский муниципальный район,2021,8.0,С другими зарубежными странами
41603000,Бокситогорский муниципальный район,2021,917.0,Внешняя (для региона)  миграция
41603000,Бокситогорский муниципальный район,2022,1586.0,"Миграция, всего"
41603000,Бокситогорский муниципальный район,2022,1253.0,В пределах России
41603000,Бокситогорский муниципальный район,2022,590.0,Внутрирегиональная
41603000,Бокситогорский муниципальный район,2022,663.0,Межрегиональная
41603000,Бокситогорский муниципальный район,2022,333.0,Международная
41603000,Бокситогорский муниципальный район,2022,326.0,Со странами СНГ
41603000,Бокситогорский муниципальный район,2022,7.0,С другими зарубежными странами
41603000,Бокситогорский муниципальный район,2022,996.0,Внешняя (для региона)  миграция
41603101,Бокситогорское,2015,541.0,"Миграция, всего"
41603101,Бокситогорское,2015,454.0,В пределах России
41603101,Бокситогорское,2015,124.0,Внутрирегиональная
41603101,Бокситогорское,2015,330.0,Межрегиональная
41603101,Бокситогорское,2015,87.0,Международная
41603101,Бокситогорское,2015,81.0,Со странами СНГ
41603101,Бокситогорское,2015,6.0,С другими зарубежными странами
41603101,Бокситогорское,2015,417.0,Внешняя (для региона)  миграция
41603101,Бокситогорское,2016,507.0,"Миграция, всего"
41603101,Бокситогорское,2016,420.0,В пределах России
41603101,Бокситогорское,2016,163.0,Внутрирегиональная
41603101,Бокситогорское,2016,257.0,Межрегиональная
41603101,Бокситогорское,2016,87.0,Международная
41603101,Бокситогорское,2016,82.0,Со странами СНГ
41603101,Бокситогорское,2016,5.0,С другими зарубежными странами
41603101,Бокситогорское,2016,344.0,Внешняя (для региона)  миграция
41603101,Бокситогорское,2017,528.0,"Миграция, всего"
41603101,Бокситогорское,2017,436.0,В пределах России
41603101,Бокситогорское,2017,149.0,Внутрирегиональная
41603101,Бокситогорское,2017,287.0,Межрегиональная
41603101,Бокситогорское,2017,92.0,Международная
41603101,Бокситогорское,2017,89.0,Со странами СНГ
41603101,Бокситогорское,2017,3.0,С другими зарубежными странами
41603101,Бокситогорское,2017,379.0,Внешняя (для региона)  миграция
41603101,Бокситогорское,2018,520.0,"Миграция, всего"
41603101,Бокситогорское,2018,443.0,В пределах России
41603101,Бокситогорское,2018,143.0,Внутрирегиональная
41603101,Бокситогорское,2018,300.0,Межрегиональная
41603101,Бокситогорское,2018,77.0,Международная
41603101,Бокситогорское,2018,74.0,Со странами СНГ
41603101,Бокситогорское,2018,3.0,С другими зарубежными странами
41603101,Бокситогорское,2018,377.0,Внешняя (для региона)  миграция
41603101,Бокситогорское,2019,522.0,"Миграция, всего"
41603101,Бокситогорское,2019,449.0,В пределах России
41603101,Бокситогорское,2019,164.0,Внутрирегиональная
41603101,Бокситогорское,2019,285.0,Межрегиональная
41603101,Бокситогорское,2019,73.0,Международная
41603101,Бокситогорское,2019,69.0,Со странами СНГ
41603101,Бокситогорское,2019,4.0,С другими зарубежными странами
41603101,Бокситогорское,2019,358.0,Внешняя (для региона)  миграция
41603101,Бокситогорское,2021,387.0,"Миграция, всего"
41603101,Бокситогорское,2021,318.0,В пределах России
41603101,Бокситогорское,2021,120.0,Внутрирегиональная
41603101,Бокситогорское,2021,198.0,Межрегиональная
41603101,Бокситогорское,2021,69.0,Международная
41603101,Бокситогорское,2021,67.0,Со странами СНГ
41603101,Бокситогорское,2021,2.0,С другими зарубежными странами
41603101,Бокситогорское,2021,267.0,Внешняя (для региона)  миграция
41603101,Бокситогорское,2022,432.0,"Миграция, всего"
41603101,Бокситогорское,2022,365.0,В пределах России
41603101,Бокситогорское,2022,118.0,Внутрирегиональная
41603101,Бокситогорское,2022,247.0,Межрегиональная
41603101,Бокситогорское,2022,67.0,Международная
41603101,Бокситогорское,2022,66.0,Со странами СНГ
41603101,Бокситогорское,2022,1.0,С другими зарубежными странами
41603101,Бокситогорское,2022,314.0,Внешняя (для региона)  миграция
41603102,Пикалёвское,2015,434.0,"Миграция, всего"
41603102,Пикалёвское,2015,367.0,В пределах России
41603102,Пикалёвское,2015,182.0,Внутрирегиональная
41603102,Пикалёвское,2015,185.0,Межрегиональная
41603102,Пикалёвское,2015,67.0,Международная
41603102,Пикалёвское,2015,66.0,Со странами СНГ
41603102,Пикалёвское,2015,1.0,С другими зарубежными странами
41603102,Пикалёвское,2015,252.0,Внешняя (для региона)  миграция
41603102,Пикалёвское,2016,454.0,"Миграция, всего"
41603102,Пикалёвское,2016,396.0,В пределах России
41603102,Пикалёвское,2016,189.0,Внутрирегиональная
41603102,Пикалёвское,2016,207.0,Межрегиональная
41603102,Пикалёвское,2016,58.0,Международная
41603102,Пикалёвское,2016,55.0,Со странами СНГ
41603102,Пикалёвское,2016,3.0,С другими зарубежными странами
41603102,Пикалёвское,2016,265.0,Внешняя (для региона)  миграция
41603102,Пикалёвское,2017,478.0,"Миграция, всего"
41603102,Пикалёвское,2017,429.0,В пределах России
41603102,Пикалёвское,2017,195.0,Внутрирегиональная
41603102,Пикалёвское,2017,234.0,Межрегиональная
41603102,Пикалёвское,2017,49.0,Международная
41603102,Пикалёвское,2017,48.0,Со странами СНГ
41603102,Пикалёвское,2017,1.0,С другими зарубежными странами
41603102,Пикалёвское,2017,283.0,Внешняя (для региона)  миграция
41603102,Пикалёвское,2018,485.0,"Миграция, всего"
41603102,Пикалёвское,2018,442.0,В пределах России
41603102,Пикалёвское,2018,228.0,Внутрирегиональная
41603102,Пикалёвское,2018,214.0,Межрегиональная
41603102,Пикалёвское,2018,43.0,Международная
41603102,Пикалёвское,2018,40.0,Со странами СНГ
41603102,Пикалёвское,2018,3.0,С другими зарубежными странами
41603102,Пикалёвское,2018,257.0,Внешняя (для региона)  миграция
41603102,Пикалёвское,2019,405.0,"Миграция, всего"
41603102,Пикалёвское,2019,366.0,В пределах России
41603102,Пикалёвское,2019,164.0,Внутрирегиональная
41603102,Пикалёвское,2019,202.0,Межрегиональная
41603102,Пикалёвское,2019,39.0,Международная
41603102,Пикалёвское,2019,38.0,Со странами СНГ
41603102,Пикалёвское,2019,1.0,С другими зарубежными странами
41603102,Пикалёвское,2019,241.0,Внешняя (для региона)  миграция
41603102,Пикалёвское,2021,438.0,"Миграция, всего"
41603102,Пикалёвское,2021,369.0,В пределах России
41603102,Пикалёвское,2021,189.0,Внутрирегиональная
41603102,Пикалёвское,2021,180.0,Межрегиональная
41603102,Пикалёвское,2021,69.0,Международная
41603102,Пикалёвское,2021,68.0,Со странами СНГ
41603102,Пикалёвское,2021,1.0,С другими зарубежными странами
41603102,Пикалёвское,2021,249.0,Внешняя (для региона)  миграция
41603102,Пикалёвское,2022,432.0,"Миграция, всего"
41603102,Пикалёвское,2022,366.0,В пределах России
41603102,Пикалёвское,2022,190.0,Внутрирегиональная
41603102,Пикалёвское,2022,176.0,Межрегиональная
41603102,Пикалёвское,2022,66.0,Международная
41603102,Пикалёвское,2022,64.0,Со странами СНГ
41603102,Пикалёвское,2022,2.0,С другими зарубежными странами
41603102,Пикалёвское,2022,242.0,Внешняя (для региона)  миграция
41603155,Ефимовское,2015,167.0,"Миграция, всего"
41603155,Ефимовское,2015,119.0,В пределах России
41603155,Ефимовское,2015,55.0,Внутрирегиональная
41603155,Ефимовское,2015,64.0,Межрегиональная
41603155,Ефимовское,2015,48.0,Международная
41603155,Ефимовское,2015,30.0,Со странами СНГ
41603155,Ефимовское,2015,18.0,С другими зарубежными странами
41603155,Ефимовское,2015,112.0,Внешняя (для региона)  миграция
41603155,Ефимовское,2016,165.0,"Миграция, всего"
41603155,Ефимовское,2016,133.0,В пределах России
41603155,Ефимовское,2016,60.0,Внутрирегиональная
41603155,Ефимовское,2016,73.0,Межрегиональная
41603155,Ефимовское,2016,32.0,Международная
41603155,Ефимовское,2016,24.0,Со странами СНГ
41603155,Ефимовское,2016,8.0,С другими зарубежными странами
41603155,Ефимовское,2016,105.0,Внешняя (для региона)  миграция
41603155,Ефимовское,2017,145.0,"Миграция, всего"
41603155,Ефимовское,2017,120.0,В пределах России
41603155,Ефимовское,2017,52.0,Внутрирегиональная
41603155,Ефимовское,2017,68.0,Межрегиональная
41603155,Ефимовское,2017,25.0,Международная
41603155,Ефимовское,2017,23.0,Со странами СНГ
41603155,Ефимовское,2017,2.0,С другими зарубежными странами
41603155,Ефимовское,2017,93.0,Внешняя (для региона)  миграция
41603155,Ефимовское,2018,137.0,"Миграция, всего"
41603155,Ефимовское,2018,119.0,В пределах России
41603155,Ефимовское,2018,62.0,Внутрирегиональная
41603155,Ефимовское,2018,57.0,Межрегиональная
41603155,Ефимовское,2018,18.0,Международная
41603155,Ефимовское,2018,18.0,Со странами СНГ
41603155,Ефимовское,2018,75.0,Внешняя (для региона)  миграция
41603155,Ефимовское,2019,124.0,"Миграция, всего"
41603155,Ефимовское,2019,104.0,В пределах России
41603155,Ефимовское,2019,47.0,Внутрирегиональная
41603155,Ефимовское,2019,57.0,Межрегиональная
41603155,Ефимовское,2019,20.0,Международная
41603155,Ефимовское,2019,19.0,Со странами СНГ
41603155,Ефимовское,2019,1.0,С другими зарубежными странами
41603155,Ефимовское,2019,77.0,Внешняя (для региона)  миграция
41603155,Ефимовское,2020,163.0,"Миграция, всего"
41603155,Ефимовское,2020,117.0,В пределах России
41603155,Ефимовское,2020,49.0,Внутрирегиональная
41603155,Ефимовское,2020,68.0,Межрегиональная
41603155,Ефимовское,2020,46.0,Международная
41603155,Ефимовское,2020,45.0,Со странами СНГ
41603155,Ефимовское,2020,1.0,С другими зарубежными странами
41603155,Ефимовское,2020,114.0,Внешняя (для региона)  миграция
41603155,Ефимовское,2021,225.0,"Миграция, всего"
41603155,Ефимовское,2021,154.0,В пределах России
41603155,Ефимовское,2021,76.0,Внутрирегиональная
41603155,Ефимовское,2021,78.0,Межрегиональная
41603155,Ефимовское,2021,71.0,Международная
41603155,Ефимовское,2021,68.0,Со странами СНГ
41603155,Ефимовское,2021,3.0,С другими зарубежными странами
41603155,Ефимовское,2021,149.0,Внешняя (для региона)  миграция
41603155,Ефимовское,2022,203.0,"Миграция, всего"
41603155,Ефимовское,2022,148.0,В пределах России
41603155,Ефимовское,2022,74.0,Внутрирегиональная
41603155,Ефимовское,2022,74.0,Межрегиональная
41603155,Ефимовское,2022,55.0,Международная
41603155,Ефимовское,2022,55.0,Со странами СНГ
41603155,Ефимовское,2022,129.0,Внешняя (для региона)  миграция
41603412,Большедворское,2015,109.0,"Миграция, всего"
41603412,Большедворское,2015,72.0,В пределах России
41603412,Большедворское,2015,37.0,Внутрирегиональная
41603412,Большедворское,2015,35.0,Межрегиональная
41603412,Большедворское,2015,37.0,Международная
41603412,Большедворское,2015,36.0,Со странами СНГ
41603412,Большедворское,2015,1.0,С другими зарубежными странами
41603412,Большедворское,2015,72.0,Внешняя (для региона)  миграция
41603412,Большедворское,2016,76.0,"Миграция, всего"
41603412,Большедворское,2016,56.0,В пределах России
41603412,Большедворское,2016,33.0,Внутрирегиональная
41603412,Большедворское,2016,23.0,Межрегиональная
41603412,Большедворское,2016,20.0,Международная
41603412,Большедворское,2016,20.0,Со странами СНГ
41603412,Большедворское,2016,43.0,Внешняя (для региона)  миграция
41603412,Большедворское,2017,77.0,"Миграция, всего"
41603412,Большедворское,2017,54.0,В пределах России
41603412,Большедворское,2017,32.0,Внутрирегиональная
41603412,Большедворское,2017,22.0,Межрегиональная
41603412,Большедворское,2017,23.0,Международная
41603412,Большедворское,2017,23.0,Со странами СНГ
41603412,Большедворское,2017,45.0,Внешняя (для региона)  миграция
41603412,Большедворское,2018,85.0,"Миграция, всего"
41603412,Большедворское,2018,54.0,В пределах России
41603412,Большедворское,2018,24.0,Внутрирегиональная
41603412,Большедворское,2018,30.0,Межрегиональная
41603412,Большедворское,2018,31.0,Международная
41603412,Большедворское,2018,30.0,Со странами СНГ
41603412,Большедворское,2018,1.0,С другими зарубежными странами
41603412,Большедворское,2018,61.0,Внешняя (для региона)  миграция
41603412,Большедворское,2019,74.0,"Миграция, всего"
41603412,Большедворское,2019,52.0,В пределах России
41603412,Большедворское,2019,23.0,Внутрирегиональная
41603412,Большедворское,2019,29.0,Межрегиональная
41603412,Большедворское,2019,22.0,Международная
41603412,Большедворское,2019,22.0,Со странами СНГ
41603412,Большедворское,2019,51.0,Внешняя (для региона)  миграция
41603412,Большедворское,2020,78.0,"Миграция, всего"
41603412,Большедворское,2020,65.0,В пределах России
41603412,Большедворское,2020,38.0,Внутрирегиональная
41603412,Большедворское,2020,27.0,Межрегиональная
41603412,Большедворское,2020,13.0,Международная
41603412,Большедворское,2020,13.0,Со странами СНГ
41603412,Большедворское,2020,40.0,Внешняя (для региона)  миграция
41603412,Большедворское,2021,72.0,"Миграция, всего"
41603412,Большедворское,2021,56.0,В пределах России
41603412,Большедворское,2021,32.0,Внутрирегиональная
41603412,Большедворское,2021,24.0,Межрегиональная
41603412,Большедворское,2021,16.0,Международная
41603412,Большедворское,2021,16.0,Со странами СНГ
41603412,Большедворское,2021,40.0,Внешняя (для региона)  миграция
41603412,Большедворское,2022,96.0,"Миграция, всего"
41603412,Большедворское,2022,64.0,В пределах России
41603412,Большедворское,2022,42.0,Внутрирегиональная
41603412,Большедворское,2022,22.0,Межрегиональная
41603412,Большедворское,2022,32.0,Международная
41603412,Большедворское,2022,32.0,Со странами СНГ
41603412,Большедворское,2022,54.0,Внешняя (для региона)  миграция
41603416,Борское,2015,178.0,"Миграция, всего"
41603416,Борское,2015,138.0,В пределах России
41603416,Борское,2015,82.0,Внутрирегиональная
41603416,Борское,2015,56.0,Межрегиональная
41603416,Борское,2015,40.0,Международная
41603416,Борское,2015,37.0,Со странами СНГ
41603416,Борское,2015,3.0,С другими зарубежными странами
41603416,Борское,2015,96.0,Внешняя (для региона)  миграция
41603416,Борское,2016,205.0,"Миграция, всего"
41603416,Борское,2016,171.0,В пределах России
41603416,Борское,2016,109.0,Внутрирегиональная
41603416,Борское,2016,62.0,Межрегиональная
41603416,Борское,2016,34.0,Международная
41603416,Борское,2016,34.0,Со странами СНГ
41603416,Борское,2016,96.0,Внешняя (для региона)  миграция
41603416,Борское,2017,184.0,"Миграция, всего"
41603416,Борское,2017,138.0,В пределах России
41603416,Борское,2017,67.0,Внутрирегиональная
41603416,Борское,2017,71.0,Межрегиональная
41603416,Борское,2017,46.0,Международная
41603416,Борское,2017,45.0,Со странами СНГ
41603416,Борское,2017,1.0,С другими зарубежными странами
41603416,Борское,2017,117.0,Внешняя (для региона)  миграция
41603416,Борское,2018,167.0,"Миграция, всего"
41603416,Борское,2018,133.0,В пределах России
41603416,Борское,2018,84.0,Внутрирегиональная
41603416,Борское,2018,49.0,Межрегиональная
41603416,Борское,2018,34.0,Международная
41603416,Борское,2018,34.0,Со странами СНГ
41603416,Борское,2018,83.0,Внешняя (для региона)  миграция
41603416,Борское,2019,191.0,"Миграция, всего"
41603416,Борское,2019,152.0,В пределах России
41603416,Борское,2019,84.0,Внутрирегиональная
41603416,Борское,2019,68.0,Межрегиональная
41603416,Борское,2019,39.0,Международная
41603416,Борское,2019,38.0,Со странами СНГ
41603416,Борское,2019,1.0,С другими зарубежными странами
41603416,Борское,2019,107.0,Внешняя (для региона)  миграция
41603416,Борское,2020,195.0,"Миграция, всего"
41603416,Борское,2020,159.0,В пределах России
41603416,Борское,2020,92.0,Внутрирегиональная
41603416,Борское,2020,67.0,Межрегиональная
41603416,Борское,2020,36.0,Международная
41603416,Борское,2020,35.0,Со странами СНГ
41603416,Борское,2020,1.0,С другими зарубежными странами
41603416,Борское,2020,103.0,Внешняя (для региона)  миграция
41603416,Борское,2021,163.0,"Миграция, всего"
41603416,Борское,2021,131.0,В пределах России
41603416,Борское,2021,80.0,Внутрирегиональная
41603416,Борское,2021,51.0,Межрегиональная
41603416,Борское,2021,32.0,Международная
41603416,Борское,2021,31.0,Со странами СНГ
41603416,Борское,2021,1.0,С другими зарубежными странами
41603416,Борское,2021,83.0,Внешняя (для региона)  миграция
41603416,Борское,2022,189.0,"Миграция, всего"
41603416,Борское,2022,152.0,В пределах России
41603416,Борское,2022,98.0,Внутрирегиональная
41603416,Борское,2022,54.0,Межрегиональная
41603416,Борское,2022,37.0,Международная
41603416,Борское,2022,36.0,Со странами СНГ
41603416,Борское,2022,1.0,С другими зарубежными странами
41603416,Борское,2022,91.0,Внешняя (для региона)  миграция
41603434,Климовское,2015,55.0,"Миграция, всего"
41603434,Климовское,2015,32.0,В пределах России
41603434,Климовское,2015,13.0,Внутрирегиональная
41603434,Климовское,2015,19.0,Межрегиональная
41603434,Климовское,2015,23.0,Международная
41603434,Климовское,2015,23.0,Со странами СНГ
41603434,Климовское,2015,42.0,Внешняя (для региона)  миграция
41603434,Климовское,2016,65.0,"Миграция, всего"
41603434,Климовское,2016,39.0,В пределах России
41603434,Климовское,2016,14.0,Внутрирегиональная
41603434,Климовское,2016,25.0,Межрегиональная
41603434,Климовское,2016,26.0,Международная
41603434,Климовское,2016,26.0,Со странами СНГ
41603434,Климовское,2016,51.0,Внешняя (для региона)  миграция
41603434,Климовское,2017,47.0,"Миграция, всего"
41603434,Климовское,2017,30.0,В пределах России
41603434,Климовское,2017,11.0,Внутрирегиональная
41603434,Климовское,2017,19.0,Межрегиональная
41603434,Климовское,2017,17.0,Международная
41603434,Климовское,2017,17.0,Со странами СНГ
41603434,Климовское,2017,36.0,Внешняя (для региона)  миграция
41603434,Климовское,2018,45.0,"Миграция, всего"
41603434,Климовское,2018,28.0,В пределах России
41603434,Климовское,2018,13.0,Внутрирегиональная
41603434,Климовское,2018,15.0,Межрегиональная
41603434,Климовское,2018,17.0,Международная
41603434,Климовское,2018,17.0,Со странами СНГ
41603434,Климовское,2018,32.0,Внешняя (для региона)  миграция
41603434,Климовское,2019,43.0,"Миграция, всего"
41603434,Климовское,2019,30.0,В пределах России
41603434,Климовское,2019,13.0,Внутрирегиональная
41603434,Климовское,2019,17.0,Межрегиональная
41603434,Климовское,2019,13.0,Международная
41603434,Климовское,2019,13.0,Со странами СНГ
41603434,Климовское,2019,30.0,Внешняя (для региона)  миграция
41603460,Лидское,2015,87.0,"Миграция, всего"
41603460,Лидское,2015,58.0,В пределах России
41603460,Лидское,2015,21.0,Внутрирегиональная
41603460,Лидское,2015,37.0,Межрегиональная
41603460,Лидское,2015,29.0,Международная
41603460,Лидское,2015,27.0,Со странами СНГ
41603460,Лидское,2015,2.0,С другими зарубежными странами
41603460,Лидское,2015,66.0,Внешняя (для региона)  миграция
41603460,Лидское,2016,69.0,"Миграция, всего"
41603460,Лидское,2016,62.0,В пределах России
41603460,Лидское,2016,19.0,Внутрирегиональная
41603460,Лидское,2016,43.0,Межрегиональная
41603460,Лидское,2016,7.0,Международная
41603460,Лидское,2016,7.0,Со странами СНГ
41603460,Лидское,2016,50.0,Внешняя (для региона)  миграция
41603460,Лидское,2017,87.0,"Миграция, всего"
41603460,Лидское,2017,64.0,В пределах России
41603460,Лидское,2017,35.0,Внутрирегиональная
41603460,Лидское,2017,29.0,Межрегиональная
41603460,Лидское,2017,23.0,Международная
41603460,Лидское,2017,23.0,Со странами СНГ
41603460,Лидское,2017,52.0,Внешняя (для региона)  миграция
41603460,Лидское,2018,64.0,"Миграция, всего"
41603460,Лидское,2018,51.0,В пределах России
41603460,Лидское,2018,22.0,Внутрирегиональная
41603460,Лидское,2018,29.0,Межрегиональная
41603460,Лидское,2018,13.0,Международная
41603460,Лидское,2018,13.0,Со странами СНГ
41603460,Лидское,2018,42.0,Внешняя (для региона)  миграция
41603460,Лидское,2019,63.0,"Миграция, всего"
41603460,Лидское,2019,46.0,В пределах России
41603460,Лидское,2019,20.0,Внутрирегиональная
41603460,Лидское,2019,26.0,Межрегиональная
41603460,Лидское,2019,17.0,Международная
41603460,Лидское,2019,16.0,Со странами СНГ
41603460,Лидское,2019,1.0,С другими зарубежными странами
41603460,Лидское,2019,43.0,Внешняя (для региона)  миграция
41603460,Лидское,2021,94.0,"Миграция, всего"
41603460,Лидское,2021,67.0,В пределах России
41603460,Лидское,2021,20.0,Внутрирегиональная
41603460,Лидское,2021,47.0,Межрегиональная
41603460,Лидское,2021,27.0,Международная
41603460,Лидское,2021,27.0,Со странами СНГ
41603460,Лидское,2021,74.0,Внешняя (для региона)  миграция
41603460,Лидское,2022,103.0,"Миграция, всего"
41603460,Лидское,2022,64.0,В пределах России
41603460,Лидское,2022,20.0,Внутрирегиональная
41603460,Лидское,2022,44.0,Межрегиональная
41603460,Лидское,2022,39.0,Международная
41603460,Лидское,2022,38.0,Со странами СНГ
41603460,Лидское,2022,1.0,С другими зарубежными странами
41603460,Лидское,2022,83.0,Внешняя (для региона)  миграция
41603472,Радогощинское,2015,24.0,"Миграция, всего"
41603472,Радогощинское,2015,22.0,В пределах России
41603472,Радогощинское,2015,7.0,Внутрирегиональная
41603472,Радогощинское,2015,15.0,Межрегиональная
41603472,Радогощинское,2015,2.0,Международная
41603472,Радогощинское,2015,2.0,Со странами СНГ
41603472,Радогощинское,2015,17.0,Внешняя (для региона)  миграция
41603472,Радогощинское,2016,24.0,"Миграция, всего"
41603472,Радогощинское,2016,21.0,В пределах России
41603472,Радогощинское,2016,9.0,Внутрирегиональная
41603472,Радогощинское,2016,12.0,Межрегиональная
41603472,Радогощинское,2016,3.0,Международная
41603472,Радогощинское,2016,3.0,Со странами СНГ
41603472,Радогощинское,2016,15.0,Внешняя (для региона)  миграция
41603472,Радогощинское,2017,17.0,"Миграция, всего"
41603472,Радогощинское,2017,16.0,В пределах России
41603472,Радогощинское,2017,9.0,Внутрирегиональная
41603472,Радогощинское,2017,7.0,Межрегиональная
41603472,Радогощинское,2017,1.0,Международная
41603472,Радогощинское,2017,1.0,Со странами СНГ
41603472,Радогощинское,2017,8.0,Внешняя (для региона)  миграция
41603472,Радогощинское,2018,17.0,"Миграция, всего"
41603472,Радогощинское,2018,14.0,В пределах России
41603472,Радогощинское,2018,6.0,Внутрирегиональная
41603472,Радогощинское,2018,8.0,Межрегиональная
41603472,Радогощинское,2018,3.0,Международная
41603472,Радогощинское,2018,3.0,Со странами СНГ
41603472,Радогощинское,2018,11.0,Внешняя (для региона)  миграция
41603472,Радогощинское,2019,22.0,"Миграция, всего"
41603472,Радогощинское,2019,17.0,В пределах России
41603472,Радогощинское,2019,6.0,Внутрирегиональная
41603472,Радогощинское,2019,11.0,Межрегиональная
41603472,Радогощинское,2019,5.0,Международная
41603472,Радогощинское,2019,5.0,Со странами СНГ
41603472,Радогощинское,2019,16.0,Внешняя (для региона)  миграция
41603476,Самойловское,2015,154.0,"Миграция, всего"
41603476,Самойловское,2015,127.0,В пределах России
41603476,Самойловское,2015,71.0,Внутрирегиональная
41603476,Самойловское,2015,56.0,Межрегиональная
41603476,Самойловское,2015,27.0,Международная
41603476,Самойловское,2015,26.0,Со странами СНГ
41603476,Самойловское,2015,1.0,С другими зарубежными странами
41603476,Самойловское,2015,83.0,Внешняя (для региона)  миграция
41603476,Самойловское,2016,137.0,"Миграция, всего"
41603476,Самойловское,2016,102.0,В пределах России
41603476,Самойловское,2016,52.0,Внутрирегиональная
41603476,Самойловское,2016,50.0,Межрегиональная
41603476,Самойловское,2016,35.0,Международная
41603476,Самойловское,2016,34.0,Со странами СНГ
41603476,Самойловское,2016,1.0,С другими зарубежными странами
41603476,Самойловское,2016,85.0,Внешняя (для региона)  миграция
41603476,Самойловское,2017,138.0,"Миграция, всего"
41603476,Самойловское,2017,94.0,В пределах России
41603476,Самойловское,2017,44.0,Внутрирегиональная
41603476,Самойловское,2017,50.0,Межрегиональная
41603476,Самойловское,2017,44.0,Международная
41603476,Самойловское,2017,42.0,Со странами СНГ
41603476,Самойловское,2017,2.0,С другими зарубежными странами
41603476,Самойловское,2017,94.0,Внешняя (для региона)  миграция
41603476,Самойловское,2018,100.0,"Миграция, всего"
41603476,Самойловское,2018,73.0,В пределах России
41603476,Самойловское,2018,50.0,Внутрирегиональная
41603476,Самойловское,2018,23.0,Межрегиональная
41603476,Самойловское,2018,27.0,Международная
41603476,Самойловское,2018,27.0,Со странами СНГ
41603476,Самойловское,2018,50.0,Внешняя (для региона)  миграция
41603476,Самойловское,2019,103.0,"Миграция, всего"
